,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin
6984,4.533228,1.0417361,4.1428633,0.7433324,0.053561997,1.6051092,86.50897,5.764744,31.401266,0.46071264,0.31062487,0.80244076,0.00073545723,-0.8226729,-0.15041387,0.16184922,0.15684517,0.30772677,0.02602541,3.9721975,6.3701854,0.61456776
6985,2.665409,0.04329753,3.9503975,0.9115228,0.100758456,2.0569344,99.883644,4.7153378,33.587696,0.37225702,0.13896844,0.1908643,0.06196523,0.85000396,0.052064538,0.913952,0.07704255,0.05884203,0.76541233,3.357827,2.8546033,0.52706164
6986,3.2440243,3.0636873,6.1144924,0.92334414,0.02855821,1.6128254,99.50454,5.012782,32.200825,0.0440657,0.11224591,0.35727653,0.04598746,0.9508337,0.76381564,0.25523457,0.34631327,0.15327896,0.88485456,1.4771612,1.8273237,0.8408261
6987,3.9423604,3.9613447,6.1592712,0.6736602,0.01606396,2.9160643,77.864075,4.987728,35.06249,0.17195226,0.09438542,0.5251705,0.3448609,0.09397781,-0.51052505,0.54204583,0.019010192,0.47677466,0.044625185,1.0330272,6.6357856,0.59376615
6988,2.8693304,-0.5879756,4.2068386,0.87352073,0.058834802,4.185974,86.64692,4.753052,34.265587,0.7392861,0.11155258,0.55600184,0.012215811,-0.846495,0.7948184,0.40179282,0.6870807,0.33238247,0.29740745,1.119476,1.8511673,0.42062005
6989,4.0326595,3.8162956,7.3104615,0.8516894,0.011431728,4.606167,90.84607,4.4328218,32.81063,0.3605219,0.005279225,0.55406845,0.074948564,-0.36395568,0.0506413,0.08705674,0.2919316,0.4712924,0.16368555,2.7813678,2.2066655,0.31976324
6990,3.962276,3.353951,6.7031,0.8240537,0.008162303,4.467025,96.43621,4.7025795,31.310875,0.4918615,0.008760273,0.9311398,0.044118635,-0.40782017,0.24703431,0.1996388,0.28142303,0.7694325,0.13460703,1.9806969,1.5935779,0.19368114
6991,4.1708603,0.49671125,8.119303,0.7638806,0.010783525,3.1612854,75.019585,3.8508954,35.486095,0.4611576,0.20028363,0.03758139,0.07316016,0.19139564,-0.19737446,0.75923705,0.22808446,0.37250015,0.2769939,1.5898869,3.7949357,0.953064
6992,3.3880172,0.93668437,5.0939336,0.64713395,0.007705054,4.8075094,89.69715,5.124384,37.15375,0.79347473,0.17313534,0.22888446,0.040059708,0.6758765,-0.9050252,0.6002716,0.028622346,0.087364465,0.1587206,1.4925586,2.3636875,0.8411317
6993,3.8401275,-0.49255157,5.958941,0.9204818,0.032825563,3.8935452,74.78796,4.519071,33.197945,0.7995428,0.25088233,0.8740965,0.08982436,0.16557622,-0.08517605,0.88809335,0.07129505,0.42309552,0.09425437,2.0833638,3.4980567,0.1200826
6994,3.276072,0.23202181,5.3204017,0.9087278,0.020143762,4.9253454,91.16536,4.890077,35.361015,0.5253739,0.2613427,0.62305045,0.07831517,-0.8493074,0.26811647,0.66592383,0.44492146,0.54981047,0.28823936,1.3016752,4.3881445,0.4843753
6995,4.5317135,2.3287754,8.292082,0.9803299,0.00609046,4.3765697,79.33885,3.420155,35.210724,0.46047553,0.015298911,0.9231905,0.10811872,-0.3290575,-0.033441126,0.41451144,0.19343936,0.5880326,0.734866,1.3080269,5.7027507,0.69344616
6996,5.0002832,0.39102173,9.846664,0.5629758,0.008612441,3.5034332,95.2487,4.935927,34.314926,0.14831872,0.079848476,0.039011907,0.14728525,-0.96382403,0.48492122,0.431912,0.1647762,0.7707701,0.080589764,1.717597,9.051667,0.9914324
6997,5.5081053,-0.34821343,9.595473,0.5125215,0.013037272,4.8580637,97.523445,4.160527,32.670555,0.14062573,0.09671077,0.2920443,0.10886962,-0.8332245,0.6067935,0.26583445,0.08511245,0.85749066,0.17783645,1.0784682,9.740964,0.8897009
6998,6.3714695,4.290402,4.2538013,0.9888022,0.024186658,2.5741472,81.744514,5.971119,32.131268,0.63649255,0.25140437,0.7252955,0.077009425,0.9100797,-0.47153312,0.7029724,0.08398504,0.67080677,0.44368526,1.6805598,9.127396,0.23910065
6999,4.9365606,0.20498872,7.170412,0.6232762,0.010753479,3.886405,88.79051,4.465641,30.089298,0.44600385,0.03509517,0.3198515,0.49480754,-0.9282669,0.61231136,0.868216,0.44119146,0.47826013,0.9134598,3.0136056,9.472297,0.9758287
7000,3.9972782,0.6688106,7.766224,0.80861384,0.013396038,5.2834883,85.528564,3.7960525,30.631111,0.844807,0.032093596,0.25288934,0.43195084,-0.85946643,0.6011522,0.94492906,0.28287533,0.27369097,0.86528194,1.3742629,8.211451,0.98569363
7001,2.4810972,-0.06981075,3.8749347,0.9186233,0.053392764,1.3499146,81.45249,5.765304,33.34202,0.83931774,0.10080835,0.9288567,0.029918406,-0.37497783,0.21641886,0.3656743,0.19695003,0.72955006,0.00821365,2.188362,3.2893386,0.5882847
7002,3.0143914,-0.11248577,4.2385507,0.9502051,0.15226775,1.6288967,76.961395,4.7244864,36.628654,0.39026216,0.059199188,0.20099707,0.29854923,-0.050035775,-0.025265932,0.65744865,0.13931473,0.926039,0.10507985,1.142405,2.882059,0.94599664
7003,2.8772979,-0.21670485,3.9940858,0.9732071,0.1327715,1.7392263,84.76078,4.837137,36.23465,0.39540765,0.085630395,0.32505655,0.32259655,-0.16886294,-0.48907483,0.752795,0.17705216,0.9097035,0.14421861,1.0831951,2.9171643,0.94761413
7004,2.862741,-0.26057208,7.3665657,0.7502203,0.046141263,2.9255772,85.42177,3.428113,32.77231,0.70822626,0.09388715,0.79711616,0.052481886,-0.30705237,-0.6629213,0.4990491,0.22625645,0.7559725,0.15297689,1.7655927,3.9673364,0.2895721
7005,3.2814794,2.0069728,2.449398,0.91199994,0.036427245,2.3932467,86.93004,5.93228,34.499794,0.32007784,0.25284675,0.34845123,0.2678422,-0.32976037,0.9248142,0.59621984,0.15617087,0.5992276,0.06467428,2.4145179,2.8686147,0.8270813
7006,3.704955,0.6300087,1.7760298,0.759302,0.079599865,3.0717144,85.38139,5.7283096,34.117374,0.6831065,0.015131452,0.95844066,0.046202887,0.08975923,0.9424976,0.4172307,0.25455603,0.51350486,0.32987824,2.025878,5.7464757,0.31972355
7007,3.4336267,2.547358,4.586168,0.936273,0.042393617,3.547615,77.697044,5.62593,34.73876,0.28448573,0.05777509,0.2544942,0.05402396,-0.84054947,-0.8781841,0.3723461,0.54832345,0.5258954,0.2498697,3.047553,3.3153496,0.46261016
7008,4.2358875,0.91718745,4.1944246,0.86786497,0.031469323,3.2581377,85.66303,5.2111416,33.3723,0.43626457,0.19875379,0.6987056,0.057902236,-0.11242998,-0.91304165,0.5195764,0.4750274,0.1198879,0.23757666,1.9278401,4.5635624,0.096365295
7009,3.00038,0.9893086,0.5623314,0.7713795,0.06498087,2.2911987,77.74041,5.698911,34.50289,0.5728812,0.1587696,0.69032836,0.04554612,-0.68423146,0.92262256,0.61436856,0.5313286,0.93039054,0.4030218,0.8725777,3.7770252,0.88293195
7010,3.5954752,1.0269458,7.246498,0.8979107,0.011817446,3.3943834,92.770905,4.0836763,33.53405,0.31086543,0.08818677,0.44886824,0.037512098,-0.85482407,-0.6574023,0.61893255,0.6121741,0.15773705,0.6059474,3.8608372,6.477508,0.3773438
7011,3.8206072,2.3214598,7.579571,0.96618295,0.014817831,3.514244,96.75564,4.3316813,32.485355,0.63980305,0.10985274,0.3453319,0.024953876,-0.86530656,-0.62392676,0.6612405,0.419125,0.25600636,0.5821065,3.813897,8.451454,0.7113698
7012,4.192623,1.711128,9.301709,0.7758404,0.01673607,2.9914808,79.7371,4.342217,27.329563,0.6526724,0.08627715,0.37261268,0.15528588,-0.7374454,0.56677544,0.037211575,0.20612395,0.5449648,0.09590762,3.7216115,7.259758,0.17560275
7013,3.3962889,1.8213358,3.1810174,0.9092401,0.033866778,5.5328827,71.72483,5.303383,30.768124,0.6034412,0.36844853,0.27248213,0.064224504,-0.4875949,0.22295702,0.47949985,0.15809323,0.74432176,0.11048752,3.4732974,7.155873,0.5047752
7014,4.091215,0.53953004,5.0889025,0.92908496,0.05100176,3.0684662,95.032295,5.2558746,30.83347,0.66689545,0.056934245,0.21603253,0.18467689,-0.71260285,0.4248395,0.18834786,0.3564103,0.37949672,0.13124363,1.9642854,7.5529246,0.6536403
7015,3.4057894,0.15829992,4.112542,0.93404496,0.042494953,3.5620346,87.73399,5.278494,29.793247,0.48123306,0.05207805,0.48044094,0.2704992,-0.84045553,0.5214726,0.13034207,0.15648706,0.5804383,0.1270113,0.7788228,7.5415707,0.7583276
7016,3.5604734,0.9216955,4.986636,0.6289081,0.03759583,2.9828825,94.12619,5.3153963,34.355854,0.045105442,0.07207536,0.5049511,0.06026407,0.20488322,-0.7538681,0.65853024,0.10933563,0.90184146,0.19859919,3.0030837,3.5129561,0.45150203
7017,3.1369371,0.8645408,2.7945256,0.97233593,0.095470935,2.2610579,77.951195,5.856042,33.705208,0.8629584,0.116534784,0.44105053,0.33724627,-0.9014103,0.71354973,0.3358602,0.2884856,0.72120005,0.0668851,1.7096245,2.4451833,0.61565167
7018,3.5695982,0.02254343,3.0196033,0.61843973,0.032107864,3.1285725,93.25365,5.5002337,33.656075,0.088779934,0.22379088,0.7552553,0.030761627,0.6400074,0.4114889,0.21291682,0.02136125,0.8610243,0.19212192,1.1571238,4.7617617,0.4428929
7019,3.496252,0.86341023,6.2567816,0.97995245,0.0369973,3.765851,81.86689,4.874508,36.43857,0.6576462,0.14706089,0.83776665,0.17759871,0.98233795,0.50268495,0.38584873,0.047425546,0.06467407,0.39206812,1.0599152,2.2475243,0.33133295
7020,3.4999542,0.9781947,4.3740406,0.6673535,0.06192592,3.7984715,89.73862,5.38383,33.162655,0.50152385,0.370182,0.3975246,0.017631484,-0.96111405,-0.71997356,0.8419539,0.43987417,0.93638533,0.22810622,2.30578,3.3688846,0.3338361
7021,3.6915007,-0.08899677,4.066514,0.9292736,0.045628283,3.0793858,95.5628,5.2393684,34.612324,0.025311764,0.09812018,0.30737665,0.19946559,-0.46686077,0.34327757,0.46594006,0.1710809,0.20322976,0.18436849,1.4798727,2.9109619,0.9272609
7022,3.0605445,-0.026872516,5.519129,0.74801236,0.039897386,3.8029852,94.74153,5.0848303,34.0642,0.17437564,0.068097286,0.118434556,0.22547832,-0.86855114,-0.047548294,0.6902326,0.4314327,0.33240318,0.15679912,1.3454607,3.4917464,0.9627102
7023,3.3320088,1.7599225,6.3489122,0.52418983,0.027713375,2.8436747,86.932106,4.893414,34.963398,0.14196022,0.14916374,0.25911298,0.05782882,-0.3536002,0.27842772,0.17069863,0.10923098,0.5207001,0.07257353,2.5293672,2.0387495,0.7996563
7024,3.203732,2.122661,3.991108,0.8754617,0.054059513,0.602273,80.52526,5.0995655,32.706467,0.5068139,0.07703145,0.80836385,0.30203408,0.4001161,0.5566021,0.611268,0.11912607,0.6308447,0.22164713,3.8140564,6.055399,0.6240119
7025,2.3327637,0.15432835,8.427267,0.7917651,0.0393811,0.7451067,83.74507,3.2028966,34.897305,0.21546961,0.16670503,0.052990463,0.031085854,-0.33261335,0.8671236,0.7626173,0.14253004,0.48163533,0.138066,0.49714074,2.1665568,0.12166264
7026,2.8382292,-0.0016469955,8.298447,0.92087066,0.044034936,1.5138531,85.97188,3.2595394,36.18048,0.6155294,0.24148408,0.8026366,0.10034507,0.29080868,0.77489364,0.4500589,0.08082066,0.5254698,0.04478894,1.9474881,1.9821697,0.8532077
7027,3.2359757,0.15798116,8.7379,0.84357977,0.022090709,2.0629654,92.41139,4.068586,36.923214,0.57387525,0.19295052,0.5567327,0.23417065,0.87250054,0.84458435,0.23354647,0.049062833,0.5145908,0.07413823,0.9441811,2.229455,0.78184795
7028,2.8472486,0.6214924,10.108864,0.95818317,0.010368719,2.133047,75.267815,2.4410696,33.59745,0.2481541,0.14953515,0.4177706,0.07467236,0.90026593,0.5790931,0.8841518,0.25270137,0.5086898,0.25543365,2.4214733,2.550384,0.079021335
7029,4.1165705,0.17224622,7.235135,0.7275795,0.013169414,4.7088203,96.76498,4.574972,33.217884,0.2514331,0.10600561,0.31691718,0.12229624,-0.9827314,-0.39869076,0.06291928,0.39760023,0.46638373,0.08423225,1.5707806,3.212164,0.9774379
7030,3.0075865,2.9707093,4.07193,0.7853675,0.06954827,1.3286572,84.711395,5.020459,32.250195,0.27706096,0.16539209,0.9904853,0.11403237,-0.26899403,-0.09922981,0.13055058,0.019916993,0.42780468,0.09315967,2.2729468,4.1867514,0.76474375
7031,4.1586123,1.8393352,4.388335,0.88259125,0.02455125,3.7771263,79.02982,5.42431,33.829514,0.5771156,0.046766486,0.003883004,0.11215993,-0.7870654,0.25234342,0.90086395,0.13747525,0.5389108,0.54330796,1.1579463,5.3337584,0.8593323
7032,3.0989943,0.27131128,7.0770736,0.6495396,0.054949768,3.351449,97.15156,4.0046415,34.312836,0.096277826,0.11921698,0.23930219,0.36106116,-0.9907692,-0.41452676,0.0144131575,0.7103547,0.17502433,0.9544161,1.2938361,4.0710754,0.49966463
7033,3.9796982,2.9261584,4.314848,0.95105165,0.016537597,4.6426096,71.8932,5.212947,34.03384,0.64410186,0.028117994,0.9118273,0.041387737,0.58700943,0.5277039,0.88573945,0.3339553,0.69464,0.042862967,3.9956145,1.8064789,0.47547728
7034,3.1234584,-0.8878455,6.6798606,0.6680219,0.040099315,3.6376362,79.60415,4.083652,34.76513,0.32082483,0.06486819,0.044483542,0.113113046,-0.5269129,-0.56097835,0.12196823,0.17323673,0.7678441,0.22128068,1.1767533,4.8092976,0.543655
7035,3.1119823,-0.6719482,5.314522,0.70727634,0.040000502,3.5651398,85.718575,4.5921164,35.717648,0.2351804,0.05592904,0.03425968,0.100297086,-0.7792059,-0.55116415,0.14878124,0.2832454,0.73124343,0.34064502,0.77140284,3.2879436,0.6742301
7036,4.125203,2.370234,4.486908,0.93855834,0.017710896,4.7601414,87.92633,5.6213865,33.60402,0.9658004,0.2477537,0.69981635,0.18199648,-0.10459608,0.8844634,0.9726858,0.051814314,0.692439,0.275885,1.8679364,3.1783512,0.12278827
7037,3.606721,0.20247221,5.251448,0.98953736,0.023137897,2.9616203,83.1707,5.41537,34.80686,0.9388797,0.100096725,0.2913067,0.21874353,0.45795226,-0.20585114,0.116901815,0.073114425,0.11757391,0.41021428,1.584799,3.772484,0.7815103
7038,3.788762,1.1641715,6.147661,0.808011,0.033322725,4.9861803,85.748405,5.502348,33.597992,0.079607844,0.22763519,0.4424938,0.054824177,-0.4004774,0.08867288,0.73817736,0.07247686,0.8857214,0.027609851,0.8467237,3.0100482,0.48127127
7039,3.6921687,0.82611084,3.690959,0.81642103,0.029010283,4.063425,83.15285,5.331472,34.60949,0.68830633,0.19989534,0.23692071,0.11143412,-0.35533333,0.4190601,0.45491153,0.21310082,0.90823734,0.04483507,1.4636554,3.8967586,0.3586768
7040,4.160777,-0.06858349,4.782384,0.8938941,0.016687153,4.3923855,78.67405,5.072798,35.015785,0.5721237,0.1900592,0.22602801,0.0946092,-0.20485836,0.011269331,0.21126787,0.225454,0.6373831,0.01698601,2.0385532,3.458374,0.16438372
7041,3.4739838,0.80158067,6.192707,0.93650055,0.017531013,4.6259823,92.16368,4.0405216,33.9308,0.9505397,0.22918642,0.0031805784,0.05879914,0.5683572,0.8606901,0.7585787,0.029716067,0.56962895,0.036828835,1.1523308,2.950864,0.9375395
7042,4.0977545,0.2861626,3.0085795,0.9327709,0.039823778,4.228714,89.738716,5.8128786,35.425777,0.04968172,0.28444234,0.2848197,0.06485476,-0.5644951,-0.66876066,0.11270817,0.0020081096,0.14604276,0.0013395228,1.4318436,2.5590448,0.31823137
7043,3.580793,1.2112825,9.50495,0.7836086,0.010128991,3.4146252,76.21724,3.9687667,35.306118,0.0044512777,0.02310592,0.16815962,0.4817816,-0.98505616,-0.4877674,0.17332771,0.2931647,0.43814865,0.97845536,1.054273,2.3096876,0.7683815
7044,3.822465,2.1643643,4.461481,0.7369349,0.014534425,3.4186602,78.305466,5.0420966,33.075966,0.35660586,0.03796393,0.48744687,0.28332433,-0.54968977,-0.52021503,0.44731957,0.22342584,0.3104422,0.8120015,3.2895412,4.3311086,0.25665188
7045,2.9154596,-0.71414006,9.141367,0.9718183,0.040290836,2.7084122,85.039055,3.4722648,35.469288,0.6529093,0.24832484,0.359675,0.28905934,-0.75903076,-0.9900413,0.7564496,0.38746786,0.7356554,0.68184054,3.4127371,2.5289545,0.9738929
7046,3.5412989,1.9367669,8.298826,0.9398465,0.011833611,2.6526585,88.77512,3.5992599,34.09337,0.2728762,0.30626723,0.59310025,0.12889715,0.81075823,0.9379754,0.31535706,0.001297686,0.2170801,0.091824934,0.29311228,2.8470654,0.10284698
7047,3.4575305,-0.32153475,7.6448927,0.82811594,0.01137263,4.4322147,81.75543,3.8206635,33.99921,0.6458772,0.16120063,0.37511727,0.13862556,-0.9162755,-0.96833473,0.7734166,0.43283933,0.79226065,0.09627513,3.9965074,1.9373393,0.9164633
7048,3.9703245,1.0486615,6.6635666,0.9558871,0.0085816905,5.1009674,81.48977,5.005225,36.032936,0.97932017,0.20208947,0.9560626,0.21593589,-0.20735586,-0.9247987,0.52101237,0.043999773,0.40302062,0.5479707,3.9985042,3.7037811,0.11524928
7049,3.0355115,0.1823864,3.8852067,0.8943562,0.07094998,0.80519104,77.3694,5.6021657,32.50001,0.41738504,0.10321815,0.8961826,0.011373317,0.34989703,-0.88519883,0.36641055,0.11483205,0.11579989,0.04449919,3.9974985,4.2657294,0.75042176
7050,2.9282198,-0.1293304,3.4958167,0.8154175,0.09365619,0.8654957,78.428635,5.683634,32.325207,0.31349772,0.103249796,0.8736739,0.008668804,0.70451796,-0.8952545,0.35017794,0.18584515,0.13261594,0.06385372,3.9979086,3.8632913,0.8122933
7051,3.8928928,0.38390636,5.4516582,0.6683263,0.022893554,4.2492676,94.71713,5.4962916,33.769085,0.2551686,0.31464303,0.0024948998,0.013037586,0.09543669,-0.9859962,0.56947184,0.03745933,0.63255644,0.2562693,3.9978168,2.1354702,0.3040697
7052,3.214347,-0.26831055,4.2829003,0.9331306,0.042546447,4.5143366,91.53923,5.161165,36.582848,0.114303604,0.25614515,0.0790466,0.008607386,-0.017513037,-0.1118561,0.040387902,0.31567612,0.5300458,0.28929198,3.9953234,2.10039,0.40480435
7053,4.015362,0.41672993,4.5448546,0.64111257,0.06753307,3.9453354,81.370094,5.5467095,32.13414,0.1627676,0.31530604,0.60245085,0.0070335483,-0.9412618,0.037965417,0.60075444,0.19854341,0.17788513,0.05682368,3.9453819,6.6366763,0.68300116
7054,3.1695147,1.075295,4.5837154,0.8746817,0.025761606,3.479185,87.62907,5.0795207,33.92975,0.14592807,0.13393144,0.6250031,0.5213434,0.057458878,-0.23602563,0.46025258,0.09801459,0.76293427,0.7040668,0.90117836,1.3365805,0.6144974
7055,3.6981792,1.0925052,3.978238,0.9751475,0.058668084,3.3347683,87.13876,5.3579106,33.2751,0.2614188,0.08249694,0.6690881,0.3792603,-0.48082423,-0.29747826,0.36854076,0.21857598,0.8667407,0.9616135,2.6572187,5.274576,0.7404949
7056,4.2881994,1.98805,5.339545,0.80510306,0.010985767,4.401472,82.763466,5.3112335,31.350254,0.34995866,0.20074658,0.23863336,0.141341,-0.9780799,0.35109496,0.29730365,0.81121933,0.12784003,0.34043068,1.3919972,6.8937964,0.19182816
7057,4.806424,1.0045617,5.157748,0.8386479,0.038574416,4.3052998,95.20067,5.4371214,33.5263,0.15055023,0.15305127,0.848704,0.01679,-0.9116131,0.9521061,0.28534225,0.5881338,0.072824344,0.29027793,0.994417,5.5103126,0.6006078
7058,3.7625208,2.2293854,5.3357687,0.75924516,0.01664793,2.5887308,98.26647,5.2385206,33.358047,0.36547685,0.05317778,0.4618921,0.00031548564,-0.83907413,0.80809975,0.27199042,0.3208178,0.0921859,0.6250947,2.2297745,5.8999643,0.79975486
7059,3.4430494,-0.39409387,6.734021,0.88355017,0.030583767,3.3663673,70.725365,3.8250709,35.703697,0.6395898,0.13788821,0.35335878,0.028727628,-0.8755482,-0.5441115,0.78514576,0.70097667,0.9194518,0.4270836,2.8276424,2.9591002,0.22338654
7060,3.1759725,0.035553455,5.612936,0.86024725,0.027690392,4.228921,74.831154,4.266423,35.81205,0.9210171,0.09741493,0.7558435,0.3114101,-0.8346923,-0.8605853,0.896194,0.10826098,0.57030284,0.06887832,3.47479,2.569257,0.7643302
7061,3.387126,0.44003582,4.2907295,0.52698433,0.03784697,3.2789717,96.098785,5.724801,34.780495,0.07003019,0.16575985,0.38507536,0.2528815,-0.9045637,0.6361822,0.18213265,0.64883,0.15348117,0.58847994,3.824995,2.744483,0.9428043
7062,3.7273674,0.75296116,3.7073517,0.5836122,0.05794647,3.4852219,82.34953,5.2669826,33.981655,0.51171815,0.1270315,0.31027687,0.153744,-0.9888903,-0.014379978,0.07722562,0.22121777,0.6130564,0.80676275,3.5388956,4.5906367,0.973515
7063,3.7430882,1.8630846,3.2714229,0.5969887,0.051479876,2.539258,96.72613,5.7743363,32.514885,0.13618419,0.06583639,0.2497831,0.25124887,-0.6870239,-0.5921097,0.09053103,0.47962016,0.58239937,0.7118889,3.4456587,4.522187,0.6236458
7064,3.421012,0.5981872,4.05882,0.58933675,0.07347229,2.2959862,93.20913,5.4343004,36.73757,0.22036509,0.03224728,0.26120287,0.081999384,-0.011496127,-0.54905224,0.15254247,0.6379159,0.6711853,0.6311241,3.9506588,5.012657,0.7131915
7065,3.9627604,-0.33084643,2.750264,0.7024771,0.06681967,3.1494617,81.12315,5.955742,34.414833,0.14822717,0.21297906,0.32119998,0.23806387,0.5047672,0.2171967,0.048391595,0.4391336,0.8449309,0.54183793,3.805986,5.2306104,0.6430272
7066,3.5007944,0.33364296,4.6844025,0.7837728,0.049050845,4.0738535,83.98576,5.437909,34.494995,0.3129245,0.19040436,0.6893766,0.22883861,-0.85410345,0.2480433,0.5348973,0.017560514,0.630496,0.42978743,3.6798298,4.005227,0.5120211
7067,4.0069103,1.1416934,6.732872,0.73345983,0.0069624926,4.243737,96.26386,4.3060856,32.878975,0.47379658,0.22864026,0.8558798,0.1924462,0.6334162,-0.6715359,0.032519516,0.0063772616,0.38785836,0.12935853,1.2277607,3.8644764,0.68790394
7068,3.6627889,0.031111002,3.9399927,0.83135897,0.040362176,4.111418,83.74396,5.629073,31.533848,0.35182574,0.20021886,0.13634314,0.08323539,-0.5526475,0.5815885,0.9102287,0.061117895,0.86341226,0.17823939,3.3743641,3.1797762,0.396349
7069,4.046591,1.9523273,5.566062,0.8521877,0.030481074,4.1577682,98.537415,4.9135876,32.83879,0.06906355,0.13417922,0.6300608,0.15934351,0.04949677,-0.89043444,0.8368941,0.14671141,0.4464079,0.2232106,2.762488,5.2896113,0.56707186
7070,3.4539695,0.42326832,3.0518255,0.9489987,0.0851865,3.2872581,94.54512,5.930828,31.566227,0.8361627,0.27371794,0.4700604,0.08929291,-0.44888002,0.89288557,0.39784992,0.002758787,0.110655576,0.10954283,0.6714156,6.5765295,0.30067587
7071,3.6286964,0.88099074,4.1028795,0.6906023,0.08739042,2.8463783,93.93948,4.9764004,30.469797,0.4254178,0.22721754,0.31474027,0.06919272,0.034389853,0.38198137,0.81732965,0.0017343806,0.8315314,0.09454473,0.5745344,6.941456,0.114433885
7072,3.3745923,0.5680561,8.344316,0.61622536,0.015997224,1.8951874,88.01854,3.5215771,36.813637,0.31349272,0.13799757,0.45281923,0.35417184,0.5532545,0.78222704,0.09466185,0.102484,0.86944467,0.032249287,0.9595831,2.7503452,0.5783474
