Unnamed: 0,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin,rho_chi_1_true,rho_chi_2_true
5030,4.670598,2.6389604,4.1413603,0.8391595,0.029034466,4.795662,97.33482,5.824375,33.698414,0.7421574,0.066180676,0.7051414,0.2542446,-0.95645976,-0.27027118,0.6507025,0.29003632,0.8170724,0.6387717,1.8164501,5.6900024,0.5542479,-0.5037814077641602,-0.041825559906023935
5031,3.1752453,-0.34260082,6.7730327,0.7852184,0.030209444,3.606738,94.985275,3.9666948,33.93355,0.19510448,0.18645334,0.3469397,0.08457444,-0.98046833,0.58616066,0.36898798,0.72067714,0.30259034,0.2850805,1.0147318,2.352243,0.7634692,-0.6140337227323697,0.3742410506815447
5032,3.7464943,1.5313015,4.014937,0.5138549,0.067639306,3.9302654,93.20379,5.7647314,32.720474,0.0792509,0.14036544,0.32922685,0.06069173,-0.27255356,-0.41624618,0.71374714,0.10062066,0.45058933,0.172222,3.4037478,4.903933,0.56775635,-0.14964890823208613,-0.1047240087495742
5033,2.7843294,-0.027768612,4.8773484,0.51854634,0.034162708,1.9065113,75.87572,4.7903795,36.462624,0.49804342,0.15916051,0.12414447,0.3217527,-0.45891148,0.17132246,0.4348776,0.02240741,0.23324853,0.1421735,0.87705535,1.706384,0.69377905,-0.44555587533386465,0.07397498680838538
5034,3.5046687,1.2972972,4.027938,0.6290939,0.023025226,3.6771164,83.495186,5.3222566,32.556732,0.27271324,0.16673577,0.29549822,0.06832447,0.27614772,-0.59133303,0.8737981,0.4503132,0.5958032,0.059292458,3.683882,2.541706,0.107563734,0.1389792898253481,-0.12440938366821598
5035,3.5746922,1.9971101,5.169317,0.5423464,0.05788702,3.408576,72.045555,5.157933,32.739906,0.4271352,0.31263065,0.1700702,0.12312998,-0.8477212,0.61955845,0.5795859,0.2643249,0.8701481,0.31636226,3.1202812,5.3413143,0.2765833,-0.5569588422339489,0.14516451177091635
5036,3.09624,0.12232995,3.2782755,0.96684134,0.0756462,2.5031958,98.49112,5.894843,33.759636,0.2261704,0.05011131,0.6129739,0.03442607,-0.6838072,-0.22543848,0.654222,0.35031256,0.31616032,0.20459872,1.2977216,3.7438064,0.637668,-0.20494848775992275,-0.07526541929874185
5037,3.9227118,1.1859758,3.739027,0.6940409,0.060498223,2.7759438,90.35342,5.7172694,32.13723,0.43095145,0.088178866,0.5687587,0.24303593,-0.46725887,-0.75846964,0.51950854,0.10291533,0.9739493,0.45755628,1.480127,6.4906025,0.7393713,-0.2072010918207577,-0.23800407249418568
5038,3.4951353,1.979866,1.9582322,0.67749774,0.07691243,2.2758503,93.902626,5.6984553,33.43985,0.28528413,0.22159101,0.5788276,0.20697491,-0.18826061,-0.56180775,0.39792266,0.06343671,0.51179165,0.027701752,0.7430438,4.085931,0.32286584,-0.187976694988704,-0.24687847775576324
5039,3.2028499,0.6781502,7.448343,0.92245394,0.020008985,2.7887402,74.6915,3.1134176,34.474125,0.7794619,0.14224876,0.9558198,0.033816423,-0.33201933,0.6806328,0.90603095,0.11421349,0.2221838,0.27050823,1.1854141,2.1209867,0.9112739,-0.16094707007590559,0.19989820996513438
5040,3.0795012,2.4851227,6.8518486,0.6755777,0.01920197,2.1068707,81.888435,4.062684,35.609478,0.42748883,0.21153021,0.9352187,0.08627131,0.13945591,0.7017981,0.9259399,0.21636416,0.72665685,0.025334524,1.2969847,2.4903464,0.8508551,0.11016556977947572,0.14380686995819653
5041,3.1668406,1.2859681,7.9166145,0.7907953,0.021766279,1.5895424,84.34316,3.9965749,34.05221,0.9252362,0.05373395,0.8929581,0.18370746,-0.48146087,-0.47667283,0.23055099,0.19228101,0.21774748,0.11733758,1.236691,1.7360196,0.51254433,-0.271497810859904,-0.1869818896384213
5042,3.1643176,0.2993691,6.1476784,0.91765857,0.043986768,3.5396347,77.549545,4.5721273,34.29744,0.83831745,0.049705755,0.3649413,0.13269213,0.00023078918,0.48667216,0.7039575,0.16476934,0.609748,0.11643644,1.53238,3.4904113,0.7939235,0.0001246093720944908,0.10665511056716122
5043,3.1689568,1.696765,6.100415,0.6461985,0.052012425,0.7545223,86.63228,4.919307,34.261997,0.4171238,0.11863888,0.685548,0.052379567,-0.9477682,-0.36983407,0.26041728,0.44679976,0.9977386,0.5513221,1.8674072,3.64083,0.4860918,-0.3330771634006906,-0.09961022278359433
5044,3.6568365,1.5317206,3.916369,0.96123374,0.04142689,3.4654598,88.323944,5.8658247,34.0795,0.72862643,0.2188228,0.2902222,0.28990078,0.8416059,0.6326848,0.8002783,0.03275724,0.77390915,0.33416846,1.5002792,3.347606,0.62919295,0.7408470588458532,0.12505902143980854
5045,3.6107116,2.2068148,3.431149,0.8063488,0.0423634,3.1748257,80.0892,5.5180693,31.917233,0.06847048,0.11987943,0.75893295,0.12795672,0.66159546,-0.6250449,0.6617642,0.23939763,0.5199659,0.44139537,1.230604,3.6940403,0.9694447,0.3952908369831766,-0.20380032894422204
5046,3.724814,2.760076,2.852737,0.8148508,0.035882097,3.0105162,81.945496,5.3206964,32.4497,0.051952083,0.12168966,0.63670444,0.15426648,0.76392925,-0.3393159,0.5761494,0.14458498,0.39939824,0.25939408,1.9823049,4.209137,0.9764065,0.627542944313902,-0.11175216286048198
5047,3.3044662,-0.22261524,6.305948,0.83972794,0.055543873,3.5394297,85.06933,4.257951,34.58501,0.9704522,0.28275585,0.26729608,0.015834041,-0.83866984,0.9080864,0.55345106,0.2348585,0.5527782,0.058665078,1.157429,3.4842691,0.049999867,-0.519994166312313,0.35550785925182576
5048,3.256102,-0.5312059,5.09407,0.8530246,0.02659973,4.4195232,82.983215,3.7610664,33.35256,0.42250904,0.21010661,0.07604291,0.039580315,-0.85096395,-0.50162816,0.94078434,0.36517537,0.50659555,0.39942443,3.8309097,3.719739,0.6581271,-0.3381807572830588,-0.09546777753250574
5049,3.6486893,2.1365185,2.8792937,0.56256276,0.08000017,2.7745342,97.86801,5.922709,32.35839,0.019482063,0.11942226,0.76455873,0.006928303,-0.84392774,0.3635931,0.8563222,0.34605008,0.64586574,0.053933594,2.8718338,4.8572917,0.28659934,-0.29469939106299964,0.056245184893403403
5050,3.9363565,2.2992458,3.3610516,0.9275206,0.03681663,3.2731419,77.41774,5.76462,34.13647,0.8944116,0.20714074,0.07269494,0.0036545312,-0.9824278,0.34248292,0.30190894,0.85229206,0.67345697,0.827272,2.0623693,2.3869565,0.2296838,-0.42152007525264173,0.0892073563023797
5051,3.3472896,-1.0217448,3.3044062,0.85093844,0.08711817,5.4073124,85.6679,5.206609,33.699818,0.56449574,0.4421985,0.6810335,0.012187036,-0.8299904,-0.2429207,0.38842848,0.44220287,0.5632971,0.045672722,1.5546494,4.332759,0.957341,-0.45938651104550376,-0.08098294418112036
5052,3.5957599,-0.64800894,3.7835631,0.869596,0.047378212,4.9219313,89.596275,5.919178,37.376297,0.81300443,0.1751368,0.042669594,0.008331144,0.9554411,0.5833497,0.40090138,0.11762369,0.5604891,0.15184931,2.3714235,1.9244473,0.5651049,0.8929346909736579,0.17858381964144307
5053,3.570413,-0.1138978,2.817233,0.7993502,0.060040873,3.750908,91.32239,5.9719386,34.097725,0.7859645,0.2425865,0.322161,0.01183974,0.38686502,-0.22486246,0.7653592,0.081222385,0.84347725,0.055038255,1.7581149,2.7190092,0.39181775,0.26012534681739724,-0.028776799131684672
5054,3.880783,0.5170803,4.2042694,0.8584347,0.024891123,4.573967,95.38239,5.4598675,35.759106,0.85244066,0.15744774,0.90389943,0.1835959,0.9908097,0.3449279,0.107903056,0.25467673,0.03608224,0.1510818,3.2491121,2.6060996,0.83642864,0.982310110788594,0.29874410083030734
5055,3.347505,-0.8582622,4.2987733,0.8827708,0.029727045,3.9549437,95.44849,5.1921654,35.68387,0.9968946,0.33336112,0.57485306,0.10947135,0.99531245,0.5026628,0.3752536,0.040520053,0.10427038,0.01248586,2.0875332,1.3253722,0.84882367,0.9953124499999886,0.31672892467832103
5056,3.1205182,0.38171434,4.6374946,0.661903,0.023486666,3.3847342,79.287315,3.7142835,36.190903,0.3945201,0.11625498,0.61523277,0.076642066,-0.97275007,-0.74126303,0.31748486,0.05651032,0.9670739,0.5001785,0.5389488,4.24236,0.17661923,-0.9054446009460076,-0.2854861248378168
5057,3.4887586,1.5312982,3.1831279,0.7928193,0.094540805,3.0199432,85.46603,5.417215,28.41402,0.52714264,0.191371,0.6525521,0.06353211,0.8762969,0.8369304,0.61453134,0.168584,0.052944534,0.0034616084,3.3354821,6.0578747,0.94142723,0.8300428549184756,0.5661956902878928
5058,4.018342,0.5373757,4.8897924,0.8123155,0.035958864,4.2668924,85.24854,5.575276,32.40331,0.7429022,0.08534832,0.67924315,0.17349572,0.035556078,0.9453944,0.7254024,0.022893108,0.616558,0.34766275,0.7702596,8.215585,0.31269935,0.023260144117538496,0.7009982887682188
5059,2.9291363,2.4632058,4.4203963,0.77340126,0.07785073,1.7826071,84.14179,4.999,29.853348,0.52946675,0.19976404,0.7886711,0.19497804,-0.28358084,-0.9724232,0.55740917,0.06853823,0.37213212,0.10424819,1.9744995,6.658539,0.696369,-0.26217868708006203,-0.8496259702132138
5060,3.5451436,-0.07111728,4.4321446,0.83836555,0.036811747,3.726036,84.08253,5.1195664,37.300903,0.8012843,0.12258759,0.67460024,0.02747061,-0.5877031,0.95099425,0.16102564,0.19431998,0.4149281,0.13735422,0.7721118,3.3382654,0.7157829,-0.230458018141477,0.8854885117549024
5061,3.6672993,0.22323728,5.2554283,0.8369336,0.027433116,5.0619354,94.43265,5.2242966,33.534912,0.35665825,0.26655003,0.71010345,0.07693084,0.28584015,-0.68482643,0.6362753,0.05153216,0.07391566,0.051865198,3.1033535,4.006055,0.79003936,0.25292119303054317,-0.3776980251687353
5062,3.565279,0.42292356,3.8484836,0.7931956,0.042461984,3.010378,97.48547,5.400546,34.24686,0.6042436,0.2277415,0.831618,0.09257521,-0.7015344,0.56452894,0.7811088,0.2768088,0.74971473,0.22510944,1.3567924,3.4756856,0.42661726,-0.3426562029884413,0.10666386692966896
5063,3.496098,1.7268326,5.902148,0.8643515,0.018569041,2.6941566,73.442474,4.6208634,36.181488,0.76111066,0.20246111,0.6608298,0.13126424,0.051152706,-0.9920925,0.38721654,0.04347158,0.1299998,0.03905426,1.2421863,4.2701836,0.82240826,0.051031039061504996,-0.9807230311004852
5064,3.450346,1.7577055,3.007495,0.78381073,0.07295595,3.5330114,77.90203,5.82428,32.613823,0.8249062,0.2239345,0.28624243,0.04943814,-0.92933613,0.40594292,0.41507807,0.43870738,0.85594356,0.42117766,1.8375486,1.7962272,0.92556995,-0.429020815427133,0.0886086707108326
5065,3.3087401,1.6038122,3.83982,0.8644737,0.029330803,2.9169855,86.51273,5.843013,32.26111,0.96118826,0.32157594,0.3129117,0.034317248,-0.98004013,0.04397285,0.61120564,0.7489576,0.3101643,0.2514196,0.805978,2.9398775,0.65096956,-0.6114958533945729,0.014270294257228165
5066,3.6457906,-0.44491208,3.525661,0.8792388,0.06526562,3.4758196,88.14608,5.6733537,36.1084,0.67031085,0.052734274,0.9374843,0.31185433,-0.6190075,-0.78598267,0.37441754,0.20994036,0.5933765,0.48857158,1.3704352,4.8269434,0.48355603,-0.23442761913717858,-0.34000284955884885
5067,3.1509166,0.912097,5.4183125,0.81113076,0.04345182,4.841317,72.88442,4.1683407,29.704655,0.5056194,0.26897746,0.46873215,0.0038377794,-0.94967926,0.54034615,0.76172584,0.2775972,0.46533307,0.5187989,1.6502898,4.8589654,0.7731811,-0.6222255067023151,0.152735628607861
5068,4.210644,1.550214,6.4773884,0.7883953,0.00915741,4.1158676,93.5609,3.7857676,28.089249,0.5377965,0.017158685,0.114863575,0.0042138286,-0.6816714,-0.20564198,0.5072433,0.49598888,0.6618837,0.09826235,0.8696414,6.80109,0.32579422,-0.17638594687613673,-0.04696180100472522
5069,3.7202272,3.4436064,9.78326,0.8701276,0.02666681,2.8435097,93.58681,3.8833363,29.820385,0.45271373,0.25370583,0.29716972,0.017208163,-0.5541513,0.2458142,0.58040845,0.09757895,0.5714417,0.2889515,1.316119,7.8580766,0.18331508,-0.35903217381340446,0.058465892130568936
5070,4.07086,0.9811301,8.496475,0.92198384,0.007971982,2.0241013,79.44899,2.3751824,29.759134,0.33048546,0.04360588,0.19388035,0.09484193,-0.73811746,-0.28635532,0.12802468,0.43784165,0.21235645,0.14227138,0.7473746,9.635947,0.20411661,-0.28541624605197363,-0.21989919090674884
5071,3.1191278,0.5630317,0.24887471,0.81086016,0.072417006,3.005268,90.174065,5.951538,31.157417,0.7259015,0.083913274,0.62756306,0.12536696,0.29505217,0.966879,0.9059924,0.12873119,0.30539998,0.025810594,1.1004759,2.7189894,0.9716142,0.21899418237562798,0.7630537177580365
5072,3.0017695,2.0015035,0.22603574,0.84884,0.10728373,2.4007845,94.24827,5.930695,33.087776,0.72719,0.093576126,0.77255404,0.16256496,-0.13286054,0.9534619,0.69640917,0.23121506,0.37367243,0.0354591,1.6044757,3.5417395,0.9829668,-0.09053224411534591,0.7749164714341137
5073,4.123373,0.9260912,1.2781985,0.81712025,0.024977824,4.735322,75.05232,5.633027,34.93398,0.6493878,0.04873517,0.77745754,0.067344636,0.121461034,0.1278156,0.24617551,0.16606425,0.4128503,0.464141,1.3625623,5.6561937,0.9942426,0.04488977658200736,0.06713716341369845
5074,4.071392,1.5350018,3.2020464,0.82964873,0.014460907,4.7693624,75.69278,5.51754,35.58657,0.6466771,0.053227827,0.74371463,0.054791063,-0.5834572,0.464226,0.41400093,0.078293525,0.54083544,0.312748,1.5196096,5.1841745,0.9833837,-0.23065579493391616,0.1759013663036839
5075,3.5451202,1.4237981,5.3409815,0.9254751,0.024114588,3.199831,89.447586,4.4364514,31.698174,0.67190653,0.22023423,0.8411589,0.12686375,0.45168138,-0.473292,0.26361376,0.012244217,0.16057923,0.01606638,1.5014042,2.112286,0.6531274,0.4516813799999682,-0.3058739770590464
5076,3.5269523,2.0835023,4.4831448,0.94262016,0.039243836,2.083889,84.22142,5.1412077,35.451515,0.8856869,0.15827304,0.88760394,0.17367393,-0.3742488,-0.89300096,0.20577323,0.009924824,0.41045198,0.3325835,3.8362293,5.6215887,0.75298876,-0.2601048669951559,-0.4251128643603766
5077,3.70653,1.7055306,2.472544,0.73457414,0.061615083,4.145159,79.83692,5.8981123,29.472368,0.85717267,0.12068092,0.49698335,0.14721775,0.46930182,0.3232354,0.7028921,0.19922884,0.21419553,0.03360719,3.9498525,5.303221,0.090186715,0.3564123727033574,0.1259499668329681
5078,3.5058355,1.4722445,3.7867692,0.6794536,0.07532581,3.6116257,76.100174,5.743829,29.492338,0.7795438,0.31814453,0.73428154,0.07271791,0.20384693,-0.07280493,0.8228864,0.114529215,0.20368391,0.007937123,3.8701901,6.4844704,0.044200983,0.20153345943958265,-0.020966614741803766
5079,3.7694778,0.44729137,8.026452,0.6472275,0.04277395,3.141818,88.13025,4.071434,30.421616,0.36871612,0.030352516,0.6484265,0.026750807,0.012470603,0.06997049,0.24083863,0.30143782,0.757539,0.0139532825,3.869407,8.679147,0.6259329,0.007161240914797928,0.022373470095236825
5080,3.721377,1.5162807,3.681364,0.77789587,0.036641017,4.600437,92.31728,5.437347,35.621716,0.635504,0.32414192,0.55270934,0.024611948,-0.8590629,0.50104284,0.83596253,0.84682864,0.2605574,0.62035584,3.2007515,1.3075588,0.49151814,-0.2625729966455287,0.17566810519772552
5081,3.1945238,-0.52360725,4.9240637,0.8060334,0.046153754,4.3679056,96.446915,4.615706,36.79262,0.69239634,0.18240693,0.387495,0.16732709,-0.9244219,-0.34109002,0.26299322,0.20446502,0.89244634,0.42155206,2.8606548,3.2417836,0.51822203,-0.6455725743611643,-0.09493370856571255
5082,3.9753265,1.0438108,6.1671553,0.80821073,0.027359474,3.496622,76.39405,4.9893703,33.88021,0.3678374,0.01963207,0.7540313,0.15124062,-0.9650021,0.6984558,0.89464355,0.55142784,0.08520489,0.20938814,1.0675067,2.8929594,0.8551642,-0.6038654762495381,0.2943966215382923
5083,3.5125794,0.7788291,7.853883,0.81544924,0.016310371,3.687666,92.34706,2.9647162,29.752483,0.8141044,0.018477311,0.54147565,0.23669899,-0.9566815,-0.69410384,0.21747862,0.5273651,0.87364024,0.8513495,1.2464373,6.690593,0.40190414,-0.349385866839224,-0.24478753514124862
5084,4.2073793,1.1637242,10.505028,0.896842,0.026637426,2.5155172,90.15228,4.9087496,32.75454,0.80906445,0.02194799,0.27100915,0.4613627,-0.9555257,-0.9282936,0.16868292,0.36542046,0.54585,0.9717091,0.99592304,7.730512,0.7428526,-0.4417992338530419,-0.7762882570690952
5085,3.234397,0.94706106,4.657809,0.9126481,0.06808482,4.9158154,98.46019,5.905015,33.90242,0.5671141,0.10158921,0.98992205,0.054222863,-0.21762598,0.8771452,0.7875669,0.28133705,0.25584894,0.12907203,1.0571501,3.0757039,0.67506176,-0.09018028521067292,0.36662883016302367
5086,3.3170753,0.56525993,3.4584608,0.9156101,0.05630423,4.965317,96.802536,5.897292,34.298233,0.5943085,0.116769254,0.9822564,0.06452172,-0.12305784,0.7924539,0.71198225,0.28577143,0.3439249,0.10304073,1.2064332,3.5170507,0.61333424,-0.05702389799393896,0.2998373010169159
5087,4.2953005,0.05978799,3.1453905,0.9581995,0.02714927,3.807026,95.58823,5.4862957,35.689983,0.49153218,0.018417569,0.4070499,0.188674,0.540306,-0.7064822,0.76564467,0.28387168,0.25930235,0.15585408,1.0292639,1.6162925,0.8095104,0.35464631734393004,-0.3285484406564393
5088,3.3522682,2.1131296,3.4966302,0.7943194,0.019036457,3.6431198,81.21961,5.33012,33.88807,0.24345776,0.34509438,0.1650914,0.11325539,-0.32170898,0.6779822,0.013140687,0.3962656,0.13504994,0.22820497,3.5411518,2.6676326,0.7015521,-0.14329477183889305,0.6095645016298015
5089,3.7859693,0.55940866,5.305168,0.65117735,0.041054204,4.43927,77.725685,5.0899887,33.35891,0.14436519,0.28565764,0.08805234,0.081732854,-0.034312546,0.6532036,0.24393302,0.35501054,0.079619765,0.030676967,3.7985773,4.957136,0.54352665,-0.023017752962954784,0.508186026999591
5090,4.251624,1.9033751,7.9106894,0.5203373,0.010784689,4.056836,99.47443,4.1719937,33.79521,0.26329416,0.40086025,0.09659926,0.7408654,0.21715415,-0.15865648,0.10237649,0.75653994,0.24438247,0.3185513,3.242204,3.9455202,0.6530779,0.05911713877330572,-0.10497027955428825
5091,3.9422235,0.0012378693,4.9394155,0.5196419,0.023853907,5.199791,97.98982,4.415475,31.79589,0.06557326,0.17953116,0.12561539,0.43164745,-0.37780344,0.01659596,0.22933945,0.7237535,0.041474257,0.023438921,1.3844835,5.2132125,0.32677355,-0.1544436693896104,0.010818124653042905
5092,4.1231604,0.9781518,7.237423,0.5123375,0.015712181,4.4195757,79.453514,4.474964,32.501602,0.22903521,0.19484986,0.13234013,0.102274425,0.92731214,0.8576467,0.04448751,0.2949691,0.28240865,0.3121214,0.913127,5.3809986,0.08600957,0.845046604138843,0.7512809227811084
5093,4.224578,1.3523755,5.1373544,0.5262942,0.016558317,4.0912485,91.93853,4.743504,33.541157,0.09628034,0.15346661,0.30874026,0.11097642,0.19083095,-0.49366337,0.0568588,0.62524897,0.18026902,0.8243594,1.2040485,3.3931577,0.38935444,0.029496850425207607,-0.41478363457444944
5094,4.020049,1.0641847,5.336129,0.6077114,0.029841889,4.372093,86.655464,5.3884225,32.525074,0.007243564,0.35660478,0.18994461,0.075870104,-0.82356226,-0.081709266,0.12856472,0.62349033,0.11090839,0.83733433,2.417451,4.8399553,0.1190032,-0.272099495823631,-0.04478764166635962
5095,4.1547384,0.97296095,3.9235344,0.6093396,0.039323393,3.1114435,79.77649,5.508054,33.115963,0.0026479543,0.3675429,0.28373402,0.097776525,-0.7558509,-0.63789344,0.46159437,0.9009956,0.40442705,0.64170754,2.5122998,4.512648,0.06906836,-0.19239332852531363,-0.2262493531843432
5096,3.8868947,1.3588631,6.323127,0.51771003,0.034033693,3.3411837,80.21124,4.655098,29.08486,0.509241,0.1703986,0.26443276,0.9288704,0.6367183,0.8091459,0.21894167,0.29485327,0.17726573,0.95949966,2.4925294,6.7759547,0.76246613,0.15692417154526744,0.7531364591016123
5097,3.379599,0.6552446,3.9135985,0.5160547,0.06303167,2.931715,96.77698,5.3400793,32.561348,0.29773512,0.12594491,0.070460774,0.37660065,-0.7660775,0.829494,0.6956392,0.015175901,0.77454865,0.32820684,1.7494293,6.4795017,0.9143505,-0.6603981397456353,0.31578904470088937
5098,3.35502,0.5048971,4.6342554,0.55918735,0.05750853,3.0164795,98.526115,5.1339107,33.824543,0.99953943,0.1017042,0.6120164,0.3005554,-0.087994516,-0.35071433,0.43699217,0.082581595,0.1787256,0.03151505,2.690193,6.9836025,0.81405073,-0.07358575598235435,-0.18390076708926667
5099,4.057535,0.40514588,3.4855278,0.8454727,0.049022663,3.2712631,84.75647,5.785708,33.985367,0.9964568,0.19754839,0.74516374,0.07629675,-0.54804415,0.7604078,0.6894302,0.12970877,0.117346205,0.35099682,1.5070975,4.061824,0.66037107,-0.29894115788708664,0.41951427105006783
5100,3.5063062,0.48796964,8.654105,0.69992745,0.016159216,2.786295,85.51208,4.0423746,33.39499,0.0012487855,0.118148185,0.5393103,0.0792684,0.9628389,-0.98888373,0.558034,0.19954708,0.8358533,0.4797099,1.2711091,5.2629533,0.39203122,0.8829411392786646,-0.7709025755345704
5101,3.2994561,1.7306259,5.3084135,0.61574876,0.029144887,2.430973,94.33181,5.287738,35.45477,0.09517291,0.42926928,0.16511053,0.38818923,-0.30335236,-0.80715036,0.2293807,0.63075036,0.5243572,0.15156123,1.9374367,1.9073858,0.9309304,-0.13599613980941055,-0.3160208167096049
5102,3.2636313,0.42233253,5.46926,0.866572,0.052794646,2.5385103,94.38863,4.993491,33.23234,0.43530437,0.099564075,0.34330112,0.051350374,0.9748335,0.14905739,0.39591464,0.14509912,0.19591452,0.11738019,0.94766134,3.728816,0.112176225,0.9489587306060013,0.08976104485287323
5103,2.814458,0.66423845,3.670062,0.77670884,0.08388599,2.494897,78.42777,5.3948736,33.04475,0.7770303,0.18792437,0.8664289,0.16055644,0.9042164,0.9772475,0.5309034,0.024975669,0.7752593,0.0029604982,1.7238278,4.5612926,0.66321206,0.9042164000000089,0.854576532949475
5104,3.5057607,0.33503532,6.4590783,0.93692935,0.022556942,2.8109407,76.14482,4.7303877,35.44528,0.6132312,0.17885712,0.3273212,0.04125539,-0.9841624,0.88292885,0.6843793,0.036723506,0.13980341,0.74070734,1.6761556,2.443481,0.99268097,-0.9001312850091978,0.6072133480558146
5105,3.4541874,0.20786,7.2724295,0.909202,0.02140134,2.5901785,76.95204,5.002759,35.455215,0.6851849,0.23226032,0.30966792,0.0592993,-0.991048,0.8020905,0.6421124,0.047260858,0.08108403,0.74046427,1.7193931,2.2468493,0.99018365,-0.9404636077734865,0.4998746134611363
5106,3.0444837,1.1442955,6.427353,0.950353,0.027590038,3.3303747,94.759476,3.3169546,34.50338,0.6508669,0.05252939,0.41791934,0.14687632,0.06643081,0.9231883,0.1988703,0.37528658,0.9356477,0.04937615,1.4236299,3.0738893,0.9605324,0.03912068098715465,0.5879082577607445
5107,3.6917138,1.4299269,3.0862792,0.5497279,0.069169246,1.2462387,77.03803,5.5979214,35.016235,0.084549464,0.27809927,0.6052424,0.124458015,0.12970936,0.13035691,0.8916413,0.027150504,0.124460116,0.23296082,1.9876715,5.1417522,0.7003987,0.09156310948903489,0.041192185414285744
5108,3.6548939,-0.11739695,2.350734,0.9746642,0.06531896,3.9330711,96.200325,5.277757,35.246063,0.9375207,0.25521174,0.42151758,0.24948768,-0.4440474,-0.4426939,0.13861732,0.3681414,0.883117,0.17075819,1.9647468,1.2970572,0.45085743,-0.26242736267907535,-0.11054166332808846
5109,3.393642,-0.65997493,3.036536,0.64797103,0.06637752,4.3167,74.17855,5.9138384,34.92844,0.8371712,0.11474778,0.47448003,0.01823322,0.19478512,0.48795843,0.7765502,0.07752954,0.18370093,0.115232944,0.938432,6.623663,0.49209946,0.11461141488431813,0.1937258086989444
5110,3.7122664,-0.8022921,2.5451496,0.863829,0.044035237,5.2309265,82.0952,5.80966,33.947327,0.6451572,0.29813805,0.7082181,0.00669442,-0.17141277,-0.6741775,0.809392,0.080506876,0.976768,0.14051998,3.127968,2.6370902,0.8736214,-0.10563110419680652,-0.1182278974867407
